date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:49	40284/40284	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jul%202012%2009:52:13%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/05.jpg	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/05.jpg	(from )
15:34:53	70453/70453	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jul%202012%2009:52:11%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/02.jpg	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/02.jpg	(from )
15:34:53	67352/67352	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jul%202012%2009:52:10%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/03.jpg	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/03.jpg	(from )
15:34:54	37783/37783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jul%202012%2009:52:30%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/thumb_2.jpg	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/thumb_2.jpg	(from )
15:34:57	13826/13826	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jul%202012%2009:52:18%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/glyphicons-halflings.png	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/glyphicons-halflings.png	(from http://wbpreview.com/previews/WB035H89C/)
15:34:57	54853/54853	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jul%202012%2009:52:24%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/thumb_4.jpg	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/thumb_4.jpg	(from )
15:34:58	291/291	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jul%202012%2009:52:12%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/bgerror.png	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/bgerror.png	(from http://wbpreview.com/previews/WB035H89C/)
15:34:59	8777/8777	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jul%202012%2009:52:18%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/glyphicons-halflings-white.png	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/glyphicons-halflings-white.png	(from http://wbpreview.com/previews/WB035H89C/)
15:35:02	22600/22600	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jul%202012%2009:52:14%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/bgfoot.png	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/bgfoot.png	(from http://wbpreview.com/previews/WB035H89C/)
15:35:05	12151/12151	---MC-	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202012%2009:52:05%20GMT	http://wbpreview.com/previews/WB035H89C/index.htm	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/index.htm	(from http://wbpreview.com/previews/WB035H89C/)
15:35:05	162/162	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Jan%202013%2014:35:04%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/thumbs/1.jpg	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/thumbs/1.28.delayed	(from http://wbpreview.com/previews/WB035H89C/)
15:35:06	162/162	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Jan%202013%2014:35:04%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/thumbs/3.jpg	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/thumbs/3.29.delayed	(from http://wbpreview.com/previews/WB035H89C/)
15:35:06	162/162	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Jan%202013%2014:35:04%20GMT	http://wbpreview.com/previews/WB035H89C/assets/img/thumbs/4.jpg	C:/Mes%20Sites%20Web/boostrap2/wbpreview.com/previews/WB035H89C/assets/img/thumbs/4.2a.delayed	(from http://wbpreview.com/previews/WB035H89C/)
