date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:49	12190/12190	---MC-	200	added ('OK')	text/html	date:Fri,%2002%20Nov%202012%2020:07:32%20GMT	http://wbpreview.com/previews/WB0540304/listing.html	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/listing.html	(from )
15:40:50	12328/12328	---MC-	200	added ('OK')	text/html	date:Fri,%2002%20Nov%202012%2020:07:32%20GMT	http://wbpreview.com/previews/WB0540304/classifieds.html	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/classifieds.html	(from )
15:40:50	13228/13228	---MC-	200	added ('OK')	text/html	date:Fri,%2002%20Nov%202012%2020:07:32%20GMT	http://wbpreview.com/previews/WB0540304/deals.html	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/deals.html	(from )
15:40:50	22530/22530	---MC-	200	added ('OK')	text/html	date:Fri,%2002%20Nov%202012%2020:07:32%20GMT	http://wbpreview.com/previews/WB0540304/view_all.html	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/view_all.html	(from )
15:40:51	16886/16886	---MC-	200	added ('OK')	text/html	date:Fri,%2002%20Nov%202012%2020:07:31%20GMT	http://wbpreview.com/previews/WB0540304/detail.html	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/detail.html	(from )
15:40:56	20218/20218	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:37%20GMT	http://wbpreview.com/previews/WB0540304/img/products/4_photo_2916.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/4_photo_2916.jpg	(from )
15:40:56	53984/53984	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:40%20GMT	http://wbpreview.com/previews/WB0540304/img/products/m2.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/m2.png	(from )
15:40:58	6256/6256	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:38%20GMT	http://wbpreview.com/previews/WB0540304/img/products/8_photo_2993.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/8_photo_2993.jpg	(from )
15:40:59	47454/47454	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:40%20GMT	http://wbpreview.com/previews/WB0540304/img/products/m3.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/m3.png	(from )
15:40:59	45241/45241	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:39%20GMT	http://wbpreview.com/previews/WB0540304/img/products/m1.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/m1.png	(from )
15:40:59	4942/4942	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:37%20GMT	http://wbpreview.com/previews/WB0540304/img/products/7_photo_3011.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/7_photo_3011.jpg	(from )
15:40:59	30838/30838	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:43%20GMT	http://wbpreview.com/previews/WB0540304/img/products/m7.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/m7.png	(from )
15:41:00	529/529	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:37%20GMT	http://wbpreview.com/previews/WB0540304/img/products/img_rateMiniStarOff.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/img_rateMiniStarOff.png	(from )
15:41:00	20392/20392	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:42%20GMT	http://wbpreview.com/previews/WB0540304/img/products/sitemgr_photo_2627.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/sitemgr_photo_2627.jpg	(from )
15:41:00	7731/7731	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:36%20GMT	http://wbpreview.com/previews/WB0540304/img/products/218_photo_1772.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/218_photo_1772.jpg	(from )
15:41:01	8020/8020	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:37%20GMT	http://wbpreview.com/previews/WB0540304/img/products/9_photo_1778.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/9_photo_1778.jpg	(from )
15:41:01	3473/3473	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:35%20GMT	http://wbpreview.com/previews/WB0540304/img/social-facebook.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/social-facebook.png	(from )
15:41:01	1799/1799	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:35%20GMT	http://wbpreview.com/previews/WB0540304/img/social-twitter.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/social-twitter.png	(from )
15:41:01	1902/1902	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:35%20GMT	http://wbpreview.com/previews/WB0540304/img/social-rss.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/social-rss.png	(from )
15:41:01	1732/1732	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:35%20GMT	http://wbpreview.com/previews/WB0540304/img/social-flickr.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/social-flickr.png	(from )
15:41:02	12799/12799	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:34%20GMT	http://wbpreview.com/previews/WB0540304/img/glyphicons-halflings.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/glyphicons-halflings.png	(from http://wbpreview.com/previews/WB0540304/)
15:41:02	8777/8777	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:34%20GMT	http://wbpreview.com/previews/WB0540304/img/glyphicons-halflings-white.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/glyphicons-halflings-white.png	(from http://wbpreview.com/previews/WB0540304/)
15:41:03	5529/5529	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:37%20GMT	http://wbpreview.com/previews/WB0540304/img/products/c.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/c.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:03	4216/4216	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:36%20GMT	http://wbpreview.com/previews/WB0540304/img/products/218_photo_3111.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/218_photo_3111.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:03	4896/4896	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:37%20GMT	http://wbpreview.com/previews/WB0540304/img/products/19_photo_2985.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/19_photo_2985.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:03	5774/5774	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:36%20GMT	http://wbpreview.com/previews/WB0540304/img/products/1_photo_2941.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/1_photo_2941.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:04	4092/4092	---MC-	200	added ('OK')	text/css	date:Fri,%2002%20Nov%202012%2020:07:32%20GMT	http://wbpreview.com/previews/WB0540304/css/jquery.fancybox.css	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/css/jquery.fancybox.css	(from http://wbpreview.com/previews/WB0540304/)
15:41:06	3634/3634	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:44%20GMT	http://wbpreview.com/previews/WB0540304/img/thumbs/1.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/thumbs/1.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:07	4281/4281	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:44%20GMT	http://wbpreview.com/previews/WB0540304/img/thumbs/2.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/thumbs/2.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:08	51674/51674	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:40%20GMT	http://wbpreview.com/previews/WB0540304/img/products/l0.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/l0.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:10	176379/176379	---M--	200	added ('OK')	application/x-javascript	etag:%22363b917ee675a9e62b4bedd65cdfe843%22	http://connect.facebook.net/en_US/all.js	C:/Mes%20Sites%20Web/bootstrap3/connect.facebook.net/en_US/all.js	(from http://wbpreview.com/previews/WB0540304/)
15:41:14	78111/78111	---M--	200	added ('OK')	application/javascript	etag:%22b292abd9c053c61deac3b2dff841dbe1%22	http://platform.twitter.com/widgets.js	C:/Mes%20Sites%20Web/bootstrap3/platform.twitter.com/widgets.js	(from http://wbpreview.com/previews/WB0540304/)
15:41:15	68116/68116	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:44%20GMT	http://wbpreview.com/previews/WB0540304/img/products/m5.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/m5.png	(from http://wbpreview.com/previews/WB0540304/)
15:41:16	45891/45891	---MC-	200	added ('OK')	application/x-javascript	date:Fri,%2002%20Nov%202012%2020:07:37%20GMT	http://wbpreview.com/previews/WB0540304/js/jquery.fancybox.js	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/js/jquery.fancybox.js	(from http://wbpreview.com/previews/WB0540304/)
15:41:16	62367/62367	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:42%20GMT	http://wbpreview.com/previews/WB0540304/img/products/l2.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/l2.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:17	58075/58075	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:41%20GMT	http://wbpreview.com/previews/WB0540304/img/products/l3.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/l3.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:18	1362/1362	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:34%20GMT	http://wbpreview.com/previews/WB0540304/img/fancybox_sprite.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/fancybox_sprite.png	(from http://wbpreview.com/previews/WB0540304/detail.html)
15:41:18	8471/8471	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:36%20GMT	http://wbpreview.com/previews/WB0540304/img/products/1_photo_1776.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/1_photo_1776.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:19	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2002%20Nov%202012%2020:07:34%20GMT	http://wbpreview.com/previews/WB0540304/img/blank.gif	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/blank.gif	(from http://wbpreview.com/previews/WB0540304/detail.html)
15:41:19	3866/3866	---M--	200	added ('OK')	image/gif	date:Fri,%2002%20Nov%202012%2020:07:34%20GMT	http://wbpreview.com/previews/WB0540304/img/fancybox_loading.gif	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/fancybox_loading.gif	(from http://wbpreview.com/previews/WB0540304/detail.html)
15:41:19	923/923	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:34%20GMT	http://wbpreview.com/previews/WB0540304/img/fancybox_overlay.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/fancybox_overlay.png	(from http://wbpreview.com/previews/WB0540304/detail.html)
15:41:20	4264/4264	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:44%20GMT	http://wbpreview.com/previews/WB0540304/img/thumbs/3.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/thumbs/3.jpg	(from http://wbpreview.com/previews/WB0540304/detail.html)
15:41:21	38360/38360	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:40%20GMT	http://wbpreview.com/previews/WB0540304/img/products/m4.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/m4.png	(from http://wbpreview.com/previews/WB0540304/)
15:41:21	162/162	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Jan%202013%2014:41:19%20GMT	http://wbpreview.com/previews/WB0540304/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/en_US/all.js)
15:41:22	38360/38360	URF---	200	added ('OK%20(cached)')	image/png		http://wbpreview.com/previews/WB0540304/img/products/m4.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/m4.png	(from http://wbpreview.com/previews/WB0540304/)
15:41:23	54734/54734	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:42%20GMT	http://wbpreview.com/previews/WB0540304/img/products/m8.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/m8.png	(from http://wbpreview.com/previews/WB0540304/)
15:41:23	8471/8471	URF---	200	added ('OK%20(cached)')	image/jpeg		http://wbpreview.com/previews/WB0540304/img/products/1_photo_1776.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/1_photo_1776.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:24	602/602	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:38%20GMT	http://wbpreview.com/previews/WB0540304/img/products/img_rateMiniStarOn.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/img_rateMiniStarOn.png	(from http://wbpreview.com/previews/WB0540304/)
15:41:26	54063/54063	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:41%20GMT	http://wbpreview.com/previews/WB0540304/img/products/l1.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/l1.jpg	(from http://wbpreview.com/previews/WB0540304/detail.html)
15:41:26	22477/22477	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Nov%202012%2020:07:43%20GMT	http://wbpreview.com/previews/WB0540304/img/products/sitemgr_photo_360.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/sitemgr_photo_360.jpg	(from http://wbpreview.com/previews/WB0540304/)
15:41:26	4264/4264	URF---	200	added ('OK%20(cached)')	image/jpeg		http://wbpreview.com/previews/WB0540304/img/thumbs/3.jpg	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/thumbs/3.jpg	(from http://wbpreview.com/previews/WB0540304/detail.html)
15:41:26	50824/50824	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Nov%202012%2020:07:43%20GMT	http://wbpreview.com/previews/WB0540304/img/products/m6.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/m6.png	(from http://wbpreview.com/previews/WB0540304/)
15:41:27	602/602	URF---	200	added ('OK%20(cached)')	image/png		http://wbpreview.com/previews/WB0540304/img/products/img_rateMiniStarOn.png	C:/Mes%20Sites%20Web/bootstrap3/wbpreview.com/previews/WB0540304/img/products/img_rateMiniStarOn.png	(from http://wbpreview.com/previews/WB0540304/)
